"uniqueID","docDate","caseName","Appeal_Dockets","Full_Cite","PrecedentialStatus","enBanc","url","DispGeneral","Orig_Trib_Dockets"
27813,"2021-02-03","CATERPILLAR INC. v. WIRTGEN AMERICA, INC. [RULE 36 JUDGMENT]","2019-02206","","Nonprecedential","No","","Affirmed","IPR2017-02188"
27814,"2021-02-03","CATERPILLAR INC. v. WIRTGEN AMERICA, INC. [RULE 36 JUDGMENT]","2019-02294;2019-02338","","Nonprecedential","No","","Affirmed","IPR2017-02185"
27815,"2021-02-01","TRUSTEES OF COLUMBIA UNIV. v. ILLUMINA, INC. [OPINION]","2019-02302;2019-02303;2019-02304;2019-02305;2019-02452","","Nonprecedential","No","","Affirmed","IPR2018-00291; IPR2018-00318; IPR2018-00322; IPR2018-00385; IPR2018-00797"
27823,"2021-02-01","M & K HOLDINGS, INC. v. SAMSUNG ELECTRONICS CO., LTD. [OPINION]","2020-01160","","Precedential","No","","Affirmed-in-part","IPR2018-00696"
27824,"2021-02-18","MOJAVE DESERT HOLDINGS, LLC v. CROCS, INC. [OPINION]","2020-01167","","Nonprecedential","No","","Affirmed","95/002,100"
27825,"2021-02-11","MOJAVE DESERT HOLDINGS, LLC v. CROCS, INC. [ORDER]","2020-01167","","Precedential","No","","Other","95/002,100"
27829,"2021-02-10","CATERPILLAR PAVING PRODUCTS v. WIRTGEN AMERICA, INC. [OPINION]","2020-01261","","Nonprecedential","No","","Vacated","IPR2018-01200"
27830,"2021-02-08","CXLOYALTY, INC. v. MARITZ HOLDINGS INC. [OPINION]","2020-01307;2020-01309","","Precedential","No","","Affirmed-in-part","CBM2018-00037"
27832,"2021-02-04","AGIS SOFTWARE DEVELOPMENT, LLC v. GOOGLE LLC [RULE 36 JUDGMENT]","2020-01401","","Nonprecedential","No","","Affirmed","IPR2018-01079"
27834,"2021-02-09","WIRTGEN AMERICA, INC. v. CATERPILLAR INC. [RULE 36 JUDGMENT]","2020-01419","","Nonprecedential","No","","Affirmed","IPR2018-01091"
27835,"2021-02-04","AGIS SOFTWARE DEVELOPMENT, LLC v. GOOGLE LLC [RULE 36 JUDGMENT]","2020-01439","","Nonprecedential","No","","Affirmed","IPR2018-01080"
27838,"2021-02-04","DEERE & COMPANY v. GRAMM [OPINION]","2020-01488;2020-01491","","Nonprecedential","No","","Affirmed","IPR2015-00898; IPR2015-00899"
27840,"2021-02-09","QUALCOMM INCORPORATED v. APPLE INC. [RULE 36 JUDGMENT]","2020-01560","","Nonprecedential","No","","Affirmed","IPR2018-01249"
27844,"2021-02-24","DAIKIN INDUSTRIES, LTD. v. CHEMOURS COMPANY FC, LLC [OPINION]","2020-01616","","Nonprecedential","No","","Affirmed","IPR2018-01558"
27847,"2021-02-24","KILBOURNE v. APPLE INC. [RULE 36 JUDGMENT]","2020-01665","","Nonprecedential","No","","Affirmed","IPR2019-00233"
27848,"2021-02-23","MMODAL LLC v. NUANCE COMMUNICATIONS, INC. [OPINION]","2020-01693","","Nonprecedential","No","","Affirmed","IPR2018-01355"
27850,"2021-02-03","INTEL CORPORATION v. VLSI TECHNOLOGY LLC [RULE 36 JUDGMENT]","2020-01712","","Nonprecedential","No","","Affirmed","IPR2018-01040"
27852,"2021-02-19","In Re FATIGUE FRACTURE TECHNOLOGY [OPINION]","2020-01759","","Nonprecedential","No","","Affirmed"," 90/014,120"
27859,"2021-02-05","In Re MOHAPATRA [OPINION]","2020-01935","","Nonprecedential","No","","Affirmed","14/270,644"
27878,"2021-03-02","BARKAN WIRELESS IP HOLDINGS v. UNIFIED PATENTS, LLC [RULE 36 JUDGMENT]","2020-01442","","Nonprecedential","No","","Affirmed","IPR2018-01186"
27879,"2021-03-02","QUALCOMM INCORPORATED v. INTEL CORPORATION [RULE 36 JUDGMENT]","2020-01574","","Nonprecedential","No","","Affirmed","IPR2018-01261; IPR2018-01293; IPR2018-01295; IPR2018-01344; IPR2018-01346"
27887,"2021-03-04","COCONA, INC. v. VF OUTDOOR, LLC [RULE 36 JUDGMENT]","2020-01448;2020-01534","","Nonprecedential","No","","Affirmed","IPR2018-00190"
27890,"2021-03-05","ETHICON LLC v. INTUITIVE SURGICAL, INC. [RULE 36 JUDGMENT]","2020-01453","","Nonprecedential","No","","Affirmed","IPR2018-00935"
27895,"2021-03-08","BAXTER CORPORATION ENGLEWOOD v. BECTON, DICKINSON AND COMPANY [RULE 36 JUDGMENT]","2020-01806;2020-01808","","Nonprecedential","No","","Affirmed","IPR2019-00120; IPR2019-00121"
27899,"2021-03-09","UNILOC 2017 LLC v. FACEBOOK INC. [OPINION]","2019-01688;2019-01689","","Precedential","No","","Affirmed","IPR2017-01427; IPR2017-02087; IPR2017-01428; IPR2017-02088"
27904,"2021-03-10","NUANCE COMMUNICATIONS, INC. v. MMODAL LLC [OPINION]","2020-01549;2020-01550","","Nonprecedential","No","","Affirmed","IPR2018-01431; IPR2018-01435"
27905,"2021-03-10","IRON OAK TECHNOLOGIES, LLC v. SAMSUNG ELECTRONICS CO., LTD. [OPINION]","2020-01556;2020-01811","","Nonprecedential","No","","Affirmed","IPR2018-01554; IPR2019-00107"
27906,"2021-03-10","CENTRIPETAL NETWORKS, INC. v. CISCO SYSTEMS, INC. [OPINION]","2020-01635;2020-01636","","Nonprecedential","No","","Affirmed","IPR2018-01436; IPR2018-01437"
27908,"2021-03-10","NEAPCO DRIVELINES LLC v. AMERICAN AXLE & MANUFACTURING [OPINION]","2020-01858","","Nonprecedential","No","","Affirmed","IPR2018-01761"
27909,"2021-03-10","CENTRIPETAL NETWORKS, INC. v. CISCO SYSTEMS, INC. [OPINION]","2020-02057","","Nonprecedential","No","","Affirmed","IPR2018-01760"
27911,"2021-03-11","In Re THE BOARD OF TRUSTEES [OPINION]","2020-01012","","Precedential","No","","Affirmed","13/445,925"
27913,"2021-03-11","In Re GORRIS [OPINION]","2020-01682","","Nonprecedential","No","","Affirmed","12/639,882"
27914,"2021-03-11","UNILOC 2017 LLC v. APPLE INC. [RULE 36 JUDGMENT]","2020-01699;2020-01801","","Nonprecedential","No","","Affirmed","IPR2018-00289"
27919,"2021-03-12","In Re ALFRED MILLER CONTRACTING [RULE 36 JUDGMENT]","2020-01891","","Nonprecedential","No","","Affirmed","90/014,083; 90/014,129"
27920,"2021-03-12","MYLAN LABORATORIES LTD. v. JANSSEN PHARMACEUTICA, N.V. [ORDER]","2021-01071","","Precedential","No","","Dismissed","IPR2020-00440"
27922,"2021-03-15","ETHICON LLC v. INTUITIVE SURGICAL, INC. [OPINION]","2020-01600","","Nonprecedential","No","","Affirmed-in-part","IPR2018-00936"
27928,"2021-03-16","CYWEE GROUP LTD. v. GOOGLE LLC [OPINION]","2020-01565;2020-01567","","Nonprecedential","No","","Affirmed","IPR2018-01257; IPR2018-01258"
27929,"2021-03-16","SLING TV, L.L.C. v. REALTIME ADAPTIVE STREAMING [OPINION]","2020-01601;2020-01602","","Nonprecedential","No","","Other","IPR2018-01331; IPR2018-01342"
27930,"2021-03-17","In Re HU [OPINION]","2019-02104; 2019-02105; 2019-02106; 2019-02107","","Nonprecedential","No","","Affirmed","11/670,996; 11/944,631; 13/449,739; 13/492,830."
27938,"2021-03-24","TRANSTEX INC. v. LAYDON COMPOSITES LTD. [OPINION]","2020-01576; 2020-01624","","Nonprecedential","No","","Affirmed","IPR2018-01319"
27942,"2021-03-25","In Re THE BOARD OF TRUSTEES [OPINION]","2020-01288","","Precedential","No","","Affirmed","13/486,982"
27947,"2021-04-01","MCCOY v. HEAL SYSTEMS, LLC [OPINION]","2020-01484","","Nonprecedential","No","","Affirmed","IPR2018-01409"
27951,"2021-04-06","INTEL CORPORATION v. VLSI TECHNOLOGY LLC [RULE 36 JUDGMENT]","2020-01711","","Nonprecedential","No","","Affirmed","IPR2018-01107"
27953,"2021-04-07","APPLE INC. v. QUALCOMM INCORPORATED [OPINION]","2020-01561;2020-01642","","Precedential","No","","Dismissed","IPR2018-01279; IPR2018-01252"
27958,"2021-04-08","INVT SPE LLC v. APPLE INC. [OPINION]","2020-01881","","Nonprecedential","No","","Affirmed","IPR2018-01476"
27960,"2021-04-08","SINGAPORE ASAHI CHEMICAL v. APPLE INC. [RULE 36 JUDGMENT]","2020-02051","","Nonprecedential","No","","Affirmed","IPR2019-00377"
27963,"2021-04-09","PUBLISHING TECHNOLOGIES, LLC v. RPX CORPORATION [RULE 36 JUDGMENT]","2020-01420;2020-01421","","Nonprecedential","No","","Affirmed","IPR2018-01131; IPR2018-01132"
27965,"2021-04-09","ZOMM, LLC v. APPLE INC. [RULE 36 JUDGMENT]","2020-02000;2020-02002","","Nonprecedential","No","","Affirmed","IPR2019-00275; IPR2019-00277"
27975,"2021-04-13","POWER-PACKER NORTH AMERICA v. G.W. LISK COMPANY, INC. [RULE 36 JUDGMENT]","2019-01902;2019-01965","","Nonprecedential","No","","Affirmed","IPR2017-02035"
27976,"2021-04-13","VIVINT, INC. v. ALARM.COM INC. [OPINION]","2019-02438;2019-02439","","Nonprecedential","No","","Affirmed","IPR2016-00116; IPR2016-00173"
27979,"2021-04-13","POWER-PACKER NORTH AMERICA v. G.W. LISK COMPANY, INC. [RULE 36 JUDGMENT]","2020-01250; 2020-01323","","Nonprecedential","No","","Affirmed","IPR2017-02034"
27980,"2021-04-13","APPLE INC. v. INVT SPE LLC [OPINION]","2020-01859","","Nonprecedential","No","","Affirmed","IPR2018-01473"
27981,"2021-04-13","SEONG v. BEDRA INC. [OPINION]","2020-01870","","Nonprecedential","No","","Affirmed","IPR2018-01415"
27982,"2021-04-13","In Re KAVANAGH [OPINION]","2020-01931","","Nonprecedential","No","","Affirmed","14/172,818"
27986,"2021-04-16","RAYTHEON TECHNOLOGIES CORP. v. GENERAL ELECTRIC COMPANY [OPINION]","2020-01755","","Precedential","No","","Reversed","IPR2018-01442"
27990,"2021-04-20","CERNER CORPORATION v. CLINICOMP INTERNATIONAL, INC. [OPINION]","2020-01853","","Nonprecedential","No","","Affirmed","IPR2018-01634; IPR2019-00926"
27992,"2021-04-21","MOJAVE DESERT HOLDINGS, LLC v. CROCS, INC. [ORDER]","2020-01167","","Precedential","No","","Other","95/002,100"
28825,"2021-07-23","OREN TECHNOLOGIES, LLC v. PROPPANT EXPRESS INVESTMENTS [OPINION]","2019-01778","","Nonprecedential","No","","Other","IPR2017-01918"
28834,"2021-05-10","UNILOC 2017 LLC v. APPLE INC. [RULE 36 JUDGMENT]","2020-01058;2020-01059","","Nonprecedential","No","","Affirmed","IPR2018-00387; IPR2018-00389"
28838,"2021-06-21","INTEX RECREATION CORP. v. TEAM WORLDWIDE CORPORATION [OPINION]","2020-01144","","Nonprecedential","No","","Affirmed-in-part","IPR2018-00859"
28846,"2021-07-22","CHEMOURS COMPANY FC, LLC v. DAIKIN INDUSTRIES, LTD. [OPINION]","2020-01289;2020-01290","","Precedential","No","","Reversed","IPR2018-00992; IPR2018-00993"
28848,"2021-05-04","MICRON TECHNOLOGY, INC. v. NORTH STAR INNOVATIONS, INC. [OPINION]","2020-01303;2020-01402","","Nonprecedential","No","","Affirmed","IPR2018-00989"
28849,"2021-05-10","UNILOC 2017 LLC v. APPLE INC. [RULE 36 JUDGMENT]","2020-01306;2020-01317;2020-01326","","Nonprecedential","No","","Affirmed","IPR2018-00424; IPR2018-01028; IPR2018-01631; IPR2018-01653"
28851,"2021-07-29","MAGSEIS FF LLC v. SEABED GEOSOLUTIONS (US) INC. [OPINION]","2020-01346;2020-01348","","Nonprecedential","No","","Affirmed","IPR2018-00961; IPR2018-00962"
28855,"2021-05-14","DOCUMENT SECURITY SYSTEMS, INC v. NICHIA CORPORATION [RULE 36 JUDGMENT]","2020-01383","","Nonprecedential","No","","Affirmed","IPR2018-01166; IPR2019-00506"
28856,"2021-05-13","NEW VISION GAMING v. SG GAMING, INC. [OPINION]","2020-01399; 2020-01400","","Precedential","No","","Vacated","CBM2018-00005; CBM2018-00006"
28857,"2021-05-12","UNILOC 2017 LLC v. APPLE INC. [OPINION]","2020-01403;2020-01404","","Precedential","No","","Affirmed","IPR2018-00884"
28858,"2021-05-20","COREPHOTONICS, LTD. v. APPLE INC. [OPINION]","2020-01425","","Nonprecedential","No","","Affirmed","IPR2018-01133"
28860,"2021-06-23","APPLE INC. v. COREPHOTONICS, LTD. [OPINION]","2020-01438","","Nonprecedential","No","","Affirmed-in-part","IPR2018-01146"
28864,"2021-05-10","UNILOC 2017 LLC v. HTC CORPORATION [RULE 36 JUDGMENT]","2020-01547","","Nonprecedential","No","","Affirmed","IPR2018-01589"
28868,"2021-07-27","QUALCOMM INCORPORATED v. INTEL CORPORATION [OPINION]","2020-01589;2020-01590;2020-01591;2020-01592; 2020-01593;2020-01594","","Precedential","No","","Vacated","IPR2018-01326; IPR2018-01327; IPR2018-01328; IPR2018-01329;IPR2018-01330; IPR2018-01340"
28871,"2021-05-11","CENTRIPETAL NETWORKS, INC. v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2020-01634;2020-01829","","Nonprecedential","No","","Affirmed","IPR2018-01386; IPR2018-01512"
28875,"2021-05-06","BRACCO DIAGNOSTICS INC. v. JUBILANT DRAXIMAGE INC. [RULE 36 JUDGMENT]","2020-01696;2020-01697;2020-01698","","Nonprecedential","No","","Affirmed","IPR2018-01448; IPR2018-01449; IPR2018-01450"
28876,"2021-05-24","IRON OAK TECHNOLOGIES, LLC v. MICROSOFT CORPORATION [OPINION]","2020-01701;2020-01706;2020-01707","","Nonprecedential","No","","Affirmed","IPR2018-01552; IPR2018-01553; IPR2019-00106"
28878,"2021-05-10","WALLETEX MICROELECTRONICS LTD. v. TOSHIBA AMERICA, INC. [RULE 36 JUDGMENT]","2020-01710","","Nonprecedential","No","","Affirmed","IPR2018-01538"
28879,"2021-05-11","CENTRIPETAL NETWORKS, INC. v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2020-01713;2020-01714;2020-01885","","Nonprecedential","No","","Affirmed","IPR2018-01443; IPR2018-01444; IPR2018-01513"
28881,"2021-07-12","SUNOCO PARTNERS MARKETING v. MAGELLAN MIDSTREAM PARTNERS [RULE 36 JUDGMENT]","2020-01719;2020-01720","","Nonprecedential","No","","Affirmed","IPR2019-00024; IPR2019-00025"
28882,"2021-06-25","3M COMPANY v. EVERGREEN ADHESIVES, INC. [OPINION]","2020-01738","","Nonprecedential","No","","Affirmed","IPR2018-00576"
28884,"2021-05-26","INTEL CORPORATION v. VLSI TECHNOLOGY LLC [OPINION]","2020-01744;2020-01745","","Nonprecedential","No","","Affirmed-in-part","IPR2018-01312; IPR2018-01661"
28887,"2021-05-11","CENTRIPETAL NETWORKS, INC. v. CISCO SYSTEMS, INC. [RULE 36 JUDGMENT]","2020-01768","","Nonprecedential","No","","Affirmed","IPR2018-01454"
28895,"2021-05-19","In Re BONGIORNO [OPINION]","2020-01835;2020-01836","","Nonprecedential","No","","Affirmed","12/910,790; 13/691,821"
28900,"2021-07-07","RALPH LAUREN CORPORATION v. HIRSHFELD [OPINION]","2020-01862;2020-01864","","Nonprecedential","No","","Affirmed","IPR2018-01749; IPR2018-01755"
28904,"2021-06-14","KROY IP HOLDINGS, LLC v. GROUPON, INC. [RULE 36 JUDGMENT]","2020-01916;2020-01917","","Nonprecedential","No","","Affirmed","IPR2019-00044; IPR2019-00061"
28905,"2021-05-06","FG SRC, LLC v. MICROSOFT CORPORATION [RULE 36 JUDGMENT]","2020-01925;2020-01926","","Nonprecedential","No","","Affirmed","IPR2018-01601; IPR2018-01602; IPR2018-01603; IPR2018-01605;IPR2018-01606; IPR2018-01607"
28906,"2021-06-17","MICROSOFT CORPORATION v. FG SRC, LLC [OPINION]","2020-01928","","Nonprecedential","No","","Affirmed","IPR2018-01594"
28907,"2021-05-28","BECTON, DICKINSON AND COMPANY v. BAXTER CORPORATION ENGLEWOOD [OPINION]","2020-01937","","Precedential","No","","Reversed","IPR2019-00119"
28908,"2021-05-18","In Re RAJAGOPALAN [OPINION]","2020-01956","","Nonprecedential","No","","Affirmed","14/499,191"
28910,"2021-05-14","In Re SOFTVIEW LLC [RULE 36 JUDGMENT]","2020-01971","","Nonprecedential","No","","Affirmed","90/009,995"
28911,"2021-06-16","FIDELITY INFORMATION SERVICES v. GROOVE DIGITAL, INC. [RULE 36 JUDGMENT]","2020-01977;2020-01978;2020-02015;2020-02016","","Nonprecedential","No","","Affirmed","IPR2019-00050; IPR2019-00193"
28912,"2021-05-06","FG SRC, LLC v. MICROSOFT CORPORATION [RULE 36 JUDGMENT]","2020-01993","","Nonprecedential","No","","Affirmed","IPR2018-01604"
28926,"2021-05-10","GREE, INC. v. SUPERCELL OY [OPINION]","2020-02125","","Nonprecedential","No","","Affirmed","PGR2019-00018"
28927,"2021-06-10","RAFFEL SYSTEMS, LLC v. MAN WAH HOLDINGS LIMITED [OPINION]","2020-02126","","Nonprecedential","No","","Affirmed","PGR2019-00029"
28929,"2021-07-01","PULSE ELECTRONICS, INC. v. U.D. ELECTRONIC CORP. [OPINION]","2020-02129;2020-02177","","Nonprecedential","No","","Affirmed-in-part","IPR2019-00511"
28942,"2021-05-06","HORIZON GLOBAL AMERICAS INC. v. CURT MANUFACTURING, LLC [RULE 36 JUDGMENT]","2020-02203","","Nonprecedential","No","","Affirmed","IPR2019-00625"
28948,"2021-05-18","In Re GALE [OPINION]","2020-02270","","Nonprecedential","No","","Affirmed","12/408,686"
28949,"2021-05-10","In Re VOTEL [OPINION]","2020-02274","","Nonprecedential","No","","Affirmed","14/552,584"
28976,"2021-07-20","In Re KIRILICHIN [OPINION]","2021-01168","","Nonprecedential","No","","Vacated","16/027,992"
29992,"2012-11-08","IN RE BENSON [ORDER]","2012-01663;2012-01664","","Nonprecedential","","","Other","09/515,978; 11/061,327"
30070,"2012-11-29","IN RE HAASE [ORDER]","2012-01690","","Nonprecedential","","","Other","10/413,849"
30162,"2013-01-29","IN RE HAASE [ORDER]","2012-01690","","Nonprecedential","","","Other","10/413,849"
30199,"2021-08-31","UNILOC 2017 LLC v. GOOGLE LLC [RULE 36 JUDGMENT]","2019-02137","","Nonprecedential","No","","Affirmed","IPR2017-01683"
30200,"2021-08-31","UNILOC 2017 LLC v. GOOGLE LLC [RULE 36 JUDGMENT]","2019-02277; 2019-02307","","Nonprecedential","No","","Affirmed","IPR2017-01684; IPR2017-01685"
30207,"2021-08-26","APPLE INC. v. UNIVERSAL SECURE REGISTRY LLC [OPINION]","2020-01222; 2020-01234","","Nonprecedential","No","","Vacated","IPR2018-00810"
30208,"2021-08-26","APPLE INC. v. UNIVERSAL SECURE REGISTRY LLC [OPINION]","2020-01223; 2020-01243","","Nonprecedential","No","","Reversed","IPR2018-00813"
30209,"2021-08-11","SEABED GEOSOLUTIONS (US) INC. v. MAGSEIS FF LLC [OPINION]","2020-01237","","Precedential","No","","Vacated","IPR2018-00960"
30211,"2021-08-17","VALVE CORPORATION v. IRONBURG INVENTIONS LTD. [OPINION]","2020-01315; 2020-01316; 2020-01379","","Precedential","No","","Affirmed-in-part","IPR2017-00858; IPR2017-01928"
30212,"2021-08-27","APPLE INC. v. UNIVERSAL SECURE REGISTRY LLC [OPINION]","2020-01330","","Nonprecedential","No","","Vacated","IPR2018-00812"
30218,"2021-08-23","ETHICON LLC v. INTUITIVE SURGICAL, INC. [OPINION]","2020-01528; 2020-01546","","Nonprecedential","No","","Affirmed-in-part","IPR2018-01703"
30223,"2021-08-27","VISA INC. v. UNIVERSAL SECURE REGISTRY, LLC [OPINION]","2020-01662","","Nonprecedential","No","","Vacated","IPR2018-01350"
30227,"2021-08-18","NUVASIVE, INC. v. HIRSHFELD [OPINION]","2020-01708","","Nonprecedential","No","","Affirmed","95/001,888"
30230,"2021-08-16","TEVA PHARMACEUTICALS v. ELI LILLY AND COMPANY [OPINION]","2020-01747; 2020-01748; 2020-01750","","Precedential","No","","Affirmed","IPR2018-01422; IPR2018-01423; IPR2018-01425"
30231,"2021-08-16","TEVA PHARMACEUTICALS v. ELI LILLY AND COMPANY [OPINION]","2020-01749; 2020-01751; 2020-01752","","Nonprecedential","No","","Affirmed","IPR2018-01424; IPR2018-01426; IPR2018-01427"
30241,"2021-08-16","ELI LILLY AND COMPANY v. TEVA PHARMACEUTICALS [OPINION]","2020-01876; 2020-01877; 2020-01878","","Precedential","No","","Affirmed","IPR2018-01710; IPR2018-01711; IPR2018-01712"
30242,"2021-08-13","C.R. BARD, INC. v. MEDLINE INDUSTRIES, INC. [OPINION]","2020-01900; 2020-01905; 2020-01908; 2020-01910","","Nonprecedential","No","","Affirmed-in-part","IPR2019-00035; IPR2019-00036; IPR2019-00109; IPR2019-00223"
30243,"2021-09-16","BAKER HUGHES OILFIELD v. HIRSHFELD [OPINION]","2020-01932","","Nonprecedential","No","","Affirmed-in-part","IPR2019-00158"
30244,"2021-09-27","TRUSTID, INC. v. NEXT CALLER, INC. [OPINION]","2020-01950; 2020-02028","","Nonprecedential","No","","Affirmed-in-part","IPR2019-00039"
30246,"2021-09-09","TEAM WORLDWIDE CORPORATION v. INTEX RECREATION CORP. [OPINION]","2020-01975","","Nonprecedential","No","","Affirmed","PGR2019-00015"
30247,"2021-09-13","NEURO AND CARDIAC TECHNOLOGIES v. LIVANOVA, INC. [RULE 36 JUDGMENT]","2020-01990","","Nonprecedential","No","","Affirmed","IPR2019-00264"
30248,"2021-09-29","In Re VIVINT, INC. [OPINION]","2020-01992","","Precedential","No","","Vacated","90/020,115"
30250,"2021-09-29","SUPERCELL OY v. GREE, INC. [OPINION]","2020-02005","","Nonprecedential","No","","Affirmed","IPR2019-00083"
30255,"2021-09-02","ALTAMONT SOFTWARE, INC. v. SORNA CORPORATION [RULE 36 JUDGMENT]","2020-02027","","Nonprecedential","No","","Affirmed","IPR2019-00218"
30258,"2021-09-02","In Re PARALLAX GROUP INTERNATIONAL [RULE 36 JUDGMENT]","2020-02078","","Nonprecedential","No","","Affirmed","90/013,852; 90/014,126"
30264,"2021-09-02","INERGETIC AB v. MURATA MANUFACTURING CO., LTD. [RULE 36 JUDGMENT]","2020-02185","","Nonprecedential","No","","Affirmed","IPR2019-00502"
30265,"2021-09-07","BESTWAY (USA), INC. v. INTEX RECREATION CORP. [RULE 36 JUDGMENT]","2020-02200","","Nonprecedential","No","","Affirmed","IPR2019-00454"
30267,"2021-08-13","CARRUM TECHNOLOGIES, LLC v. UNIFIED PATENTS, LLC [OPINION]","2020-02204","","Nonprecedential","No","","Reversed","IPR2019-00481"
30273,"2021-09-14","In Re SINGHAL [RULE 36 JUDGMENT]","2020-02318","","Nonprecedential","No","","Affirmed","12/928,710"
30274,"2021-09-07","SIRIUS XM RADIO INC. v. FRAUNHOFER-GESELLSCHAFT [RULE 36 JUDGMENT]","2020-02319","","Nonprecedential","No","","Affirmed","IPR2018-00690"
30276,"2021-08-19","CAMPBELL SOUP COMPANY v. GAMON PLUS, INC. [OPINION]","2020-02322","","Nonprecedential","No","","Affirmed","IPR2017-00087"
30278,"2021-08-19","CAMPBELL SOUP COMPANY v. GAMON PLUS, INC. [OPINION]","2020-02344; 2021-01019","","Precedential","No","","Reversed","IPR2017-00091; IPR2017-00094"
30279,"2021-09-13","FIRSTFACE CO., LTD. v. APPLE INC. [OPINION]","2020-02347","","Nonprecedential","No","","Affirmed","IPR2019-00612"
30282,"2021-09-08","In Re MAXPOWER SEMICONDUCTOR, INC. [ORDER]","2021-00146; 2021-01950; 2021-01951; 2021-01952; 2021-01953","","Precedential","No","","Denied","IPR2020-01674; IPR2020-01675; IPR2020-01676; IPR2020-01677;"
30298,"2021-09-13","APPLE INC. v. FIRSTFACE CO., LTD. [OPINION]","2021-01001; 2021-01002","","Nonprecedential","No","","Affirmed","IPR2019-00613; IPR2019-00614; IPR2019-01011; IPR2019-01012"
